subscription_id,user_id,start_date_key,end_date_key,plan_name,billing_cycle,status,monthly_price_usd,discount_usd,recognized_revenue_usd,cancellation_reason
8106,5923,20241012,,Fan,Monthly,Active,5.99,0.0,83.86,
8107,5960,20231005,20241004,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8108,5997,20240426,20250426,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
8109,34,20241006,20250104,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
8110,71,20241224,,Family,Monthly,Active,14.99,0.0,44.97,
8111,108,20230918,20250917,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
8112,145,20240129,20240727,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
8113,182,20230804,20231102,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8114,219,20230417,20231014,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8115,256,20250814,,Fan,Monthly,Active,5.99,0.0,17.97,
8116,293,20250206,,Family,Annual,Active,14.99,0.0,149.9,
8117,330,20230215,20230814,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8118,367,20230912,20231012,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
8119,404,20240630,20250630,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8120,441,20230328,,Premium,Annual,Active,9.99,0.0,59.94,
8121,478,20250803,,Fan,Monthly,Active,5.99,0.0,29.95,
8122,515,20240308,20240606,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8123,552,20230317,20240316,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8124,589,20251019,,Fan,Annual,Active,5.99,0.0,11.98,
8125,626,20230216,,Family,Monthly,Active,14.99,0.0,359.76,
8126,663,20241001,20241031,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8127,700,20250204,20250505,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
8128,737,20241027,20250425,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
8129,774,20240414,20240713,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8130,811,20251018,,Fan,Monthly,Active,5.99,0.0,11.98,
8131,848,20230827,20250826,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
8132,885,20250416,,Premium,Annual,Active,9.99,0.0,79.92,
8133,922,20231126,20231226,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8134,959,20250201,,Family,Monthly,Active,14.99,0.0,164.89,
8135,996,20250912,,Premium,Monthly,Active,9.99,0.0,29.97,
8136,1033,20250531,,Fan,Annual,Active,5.99,1.2,33.53,
8137,1070,20250911,,Family,Monthly,Active,14.99,0.0,44.97,
8138,1107,20240405,20250405,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8139,1144,20250226,20250527,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8140,1181,20240913,,Family,Annual,Active,14.99,0.0,224.85,
8141,1218,20231015,20241014,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8142,1255,20250809,20250908,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8143,1292,20230706,20230805,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8144,1329,20230318,20230417,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8145,1366,20250927,,Fan,Monthly,Active,5.99,1.2,14.37,
8146,1403,20241209,20250108,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8147,1440,20230724,20231022,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8148,1477,20241224,20250324,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
8149,1514,20251101,,Family,Monthly,Active,14.99,0.0,29.98,
8150,1551,20230301,,Premium,Monthly,Active,9.99,0.0,239.76,
8151,1588,20231107,20240205,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8152,1625,20230613,20240612,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
8153,1662,20240207,20240308,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8154,1699,20230806,20250805,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
8155,1736,20240329,,Family,Monthly,Active,14.99,0.0,14.99,
8156,1773,20240520,20240818,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
8157,1810,20230429,20231026,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8158,1847,20231102,20241101,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8159,1884,20240907,20241007,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8160,1921,20230603,,Fan,Annual,Active,5.99,0.0,71.88,
8161,1958,20240731,,Family,Monthly,Active,14.99,0.0,254.83,
8162,1995,20230117,20240117,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8163,2032,20240224,20240325,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
8164,2069,20230520,20230619,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
8165,2106,20230607,,Premium,Monthly,Active,9.99,0.0,239.76,
8166,2143,20231210,20240607,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8167,2180,20240527,,Family,Monthly,Active,14.99,0.0,284.81,
8168,2217,20230720,20231018,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
8169,2254,20250309,20250408,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8170,2291,20251028,,Family,Monthly,Active,14.99,0.0,29.98,
8171,2328,20230506,20230804,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8172,2365,20250624,,Fan,Annual,Active,5.99,1.2,28.74,
8173,2402,20230619,20230917,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8174,2439,20241207,20250106,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8175,2476,20231007,,Fan,Monthly,Active,5.99,0.0,35.94,
8176,2513,20230827,20250826,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
8177,2550,20230802,20250801,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
8178,2587,20250324,20250423,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8179,2624,20230828,20230927,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8180,2661,20250831,,Premium,Annual,Active,9.99,0.0,39.96,
8181,2698,20230810,20240206,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
8182,2735,20240504,20240603,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8183,2772,20250606,20250904,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8184,2809,20250310,20250608,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
8185,2846,20241018,,Family,Monthly,Active,14.99,0.0,209.86,
8186,2883,20240807,20240906,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8187,2920,20240625,20250625,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8188,2957,20251020,,Family,Annual,Active,14.99,0.0,29.98,
8189,2994,20251004,,Premium,Monthly,Active,9.99,0.0,19.98,
8190,3031,20230119,,Fan,Monthly,Active,5.99,1.2,14.37,
8191,3068,20230113,20230212,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8192,3105,20250730,,Premium,Annual,Active,9.99,0.0,49.95,
8193,3142,20230706,20240705,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8194,3179,20240811,20241109,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8195,3216,20230810,,Premium,Monthly,Active,9.99,0.0,29.97,
8196,3253,20240412,,Fan,Annual,Active,5.99,0.0,119.8,
8197,3290,20240821,20250217,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8198,3327,20250220,,Premium,Monthly,Active,9.99,0.0,99.9,
8199,3364,20230112,20250111,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
8200,3401,20231225,,Family,Annual,Active,14.99,0.0,89.94,
8201,3438,20230314,20250313,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
8202,3475,20230915,20240914,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8203,3512,20240818,20240917,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8204,3549,20240110,20240209,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8205,3586,20230131,,Fan,Monthly,Active,5.99,0.0,5.99,
8206,3623,20250419,,Family,Monthly,Active,14.99,0.0,119.92,
8207,3660,20230102,20230402,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8208,3697,20241015,20250113,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
8209,3734,20250112,20250711,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8210,3771,20240929,,Premium,Monthly,Active,9.99,0.0,29.97,
8211,3808,20250821,,Fan,Monthly,Active,5.99,0.0,23.96,
8212,3845,20231103,20231203,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
8213,3882,20230818,20231116,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8214,3919,20240803,20240902,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8215,3956,20250307,,Family,Monthly,Active,14.99,0.0,44.97,
8216,3993,20230408,20230508,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8217,4030,20250721,,Fan,Monthly,Active,5.99,1.2,23.95,
8218,4067,20250519,,Family,Monthly,Active,14.99,0.0,104.93,
8219,4104,20240428,20250428,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8220,4141,20230131,,Fan,Annual,Active,5.99,0.0,143.76,
8221,4178,20250709,,Family,Monthly,Active,14.99,0.0,74.95,
8222,4215,20251020,,Premium,Monthly,Active,9.99,0.0,19.98,
8223,4252,20230102,20240102,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8224,4289,20250819,20251117,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
8225,4326,20240521,,Premium,Monthly,Active,9.99,0.0,9.99,
8226,4363,20240803,20250803,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
8227,4400,20251020,,Family,Monthly,Active,14.99,0.0,29.98,
8228,4437,20230929,20250928,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
8229,4474,20250810,,Fan,Monthly,Active,5.99,0.0,23.96,
8230,4511,20230228,,Family,Monthly,Active,14.99,0.0,179.88,
8231,4548,20230409,20231006,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8232,4585,20240307,20240406,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
8233,4622,20230422,20230721,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8234,4659,20241227,20251227,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8235,4696,20240207,,Fan,Monthly,Active,5.99,1.2,4.79,
8236,4733,20240824,20250220,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
8237,4770,20240930,20241229,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8238,4807,20240123,20240222,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8239,4844,20230422,20250421,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
8240,4881,20240301,,Premium,Annual,Active,9.99,0.0,59.94,
8241,4918,20250903,20251003,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8242,4955,20230914,20231014,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8243,4992,20230929,20231029,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8244,5029,20240121,20240420,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
8245,5066,20241116,,Family,Monthly,Active,14.99,0.0,44.97,
8246,5103,20230607,20230707,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8247,5140,20231231,20240330,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8248,5177,20240825,20240924,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
8249,5214,20250104,,Premium,Monthly,Active,9.99,0.0,119.88,
8250,5251,20240602,,Fan,Monthly,Active,5.99,0.0,35.94,
8251,5288,20240517,,Family,Monthly,Active,14.99,0.0,284.81,
8252,5325,20240209,20240509,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
8253,5362,20240826,20250222,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
8254,5399,20250913,,Family,Monthly,Active,14.99,0.0,44.97,
8255,5436,20250821,,Premium,Monthly,Active,9.99,0.0,39.96,
8256,5473,20230706,20250705,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
8257,5510,20230327,20240326,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8258,5547,20250326,20250624,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8259,5584,20240724,20250724,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8260,5621,20240508,,Family,Annual,Active,14.99,0.0,299.8,
8261,5658,20250223,20250325,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8262,5695,20240411,20250411,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
8263,5732,20241113,,Family,Monthly,Active,14.99,0.0,194.87,
8264,5769,20230627,20240626,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
8265,5806,20240813,,Fan,Monthly,Active,5.99,0.0,5.99,
8266,5843,20230526,20230625,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8267,5880,20231112,20240510,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8268,5917,20230413,20250412,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
8269,5954,20241215,,Family,Monthly,Active,14.99,0.0,179.88,
8270,5991,20241128,,Premium,Monthly,Active,9.99,0.0,119.88,
8271,28,20240515,,Fan,Monthly,Active,5.99,1.2,91.01,
8272,65,20240628,20241225,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
8273,102,20231021,20240418,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8274,139,20230427,20231024,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8275,176,20240416,,Family,Monthly,Active,14.99,0.0,299.8,
8276,213,20240223,20240821,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
8277,250,20250121,,Fan,Monthly,Active,5.99,0.0,65.89,
8278,287,20240218,,Family,Monthly,Active,14.99,0.0,329.78,
8279,324,20250621,20250721,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8280,361,20250614,,Fan,Annual,Active,5.99,1.2,28.74,
8281,398,20250205,20250307,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8282,435,20230120,20240120,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
8283,472,20251026,,Fan,Monthly,Active,5.99,0.0,11.98,
8284,509,20230930,20240929,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
8285,546,20241028,,Premium,Monthly,Active,9.99,0.0,9.99,
8286,583,20230819,20240215,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8287,620,20250917,,Family,Monthly,Active,14.99,0.0,44.97,
8288,657,20230910,20240308,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
8289,694,20251008,,Fan,Monthly,Active,5.99,1.2,9.58,
8290,731,20241017,,Family,Monthly,Active,14.99,0.0,209.86,
8291,768,20240916,,Premium,Monthly,Active,9.99,0.0,149.85,
8292,805,20240411,20250411,Fan,Annual,Cancelled,5.99,0.0,71.88,Price
8293,842,20240811,20241109,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8294,879,20231110,20231210,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8295,916,20240303,,Fan,Monthly,Active,5.99,0.0,17.97,
8296,953,20250707,,Family,Annual,Active,14.99,0.0,74.95,
8297,990,20230507,20230606,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8298,1027,20240108,20250107,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
8299,1064,20230725,20240724,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8300,1101,20240529,,Premium,Annual,Active,9.99,0.0,9.99,
8301,1138,20231218,20240615,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8302,1175,20230516,20250515,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
8303,1212,20240204,20240305,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8304,1249,20230917,20231216,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
8305,1286,20240827,,Family,Monthly,Active,14.99,0.0,179.88,
8306,1323,20231126,20240524,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8307,1360,20250227,20250826,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
8308,1397,20230104,20250103,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
8309,1434,20230424,20231021,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8310,1471,20241222,,Fan,Monthly,Active,5.99,0.0,71.88,
8311,1508,20241025,20250423,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8312,1545,20240627,20240727,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8313,1582,20250809,,Fan,Monthly,Active,5.99,0.0,23.96,
8314,1619,20231105,20251104,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
8315,1656,20250421,,Premium,Monthly,Active,9.99,0.0,59.94,
8316,1693,20240718,20240817,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
8317,1730,20250829,20251127,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8318,1767,20240805,,Premium,Monthly,Active,9.99,0.0,169.83,
8319,1804,20230727,20250726,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
8320,1841,20230421,,Family,Annual,Active,14.99,0.0,89.94,
8321,1878,20250816,,Premium,Monthly,Active,9.99,0.0,39.96,
8322,1915,20251013,,Fan,Monthly,Active,5.99,0.0,11.98,
8323,1952,20240409,,Family,Monthly,Active,14.99,0.0,314.79,
8324,1989,20250930,20251030,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8325,2026,20240916,,Fan,Monthly,Active,5.99,1.2,4.79,
8326,2063,20240325,20240623,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8327,2100,20250724,,Premium,Monthly,Active,9.99,0.0,49.95,
8328,2137,20240830,20250830,Fan,Annual,Cancelled,5.99,0.0,71.88,Price
8329,2174,20240131,20240430,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8330,2211,20250225,,Premium,Monthly,Active,9.99,0.0,29.97,
8331,2248,20240506,,Fan,Monthly,Active,5.99,0.0,119.8,
8332,2285,20240118,20240417,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
8333,2322,20250629,20250729,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8334,2359,20250115,,Fan,Monthly,Active,5.99,1.2,52.69,
8335,2396,20240512,,Family,Monthly,Active,14.99,0.0,179.88,
8336,2433,20251103,,Premium,Annual,Active,9.99,0.0,9.99,
8337,2470,20241106,20250505,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8338,2507,20240719,,Family,Monthly,Active,14.99,0.0,254.83,
8339,2544,20240124,20240223,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8340,2581,20250414,,Fan,Annual,Active,5.99,0.0,5.99,
8341,2618,20250902,20251002,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8342,2655,20250703,20251230,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8343,2692,20230309,20230408,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
8344,2729,20240703,20241230,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
8345,2766,20250322,,Premium,Monthly,Active,9.99,0.0,89.91,
8346,2803,20250920,20251219,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8347,2840,20240302,20240829,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8348,2877,20250615,,Premium,Annual,Active,9.99,0.0,59.94,
8349,2914,20240708,20250708,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8350,2951,20240402,,Family,Monthly,Active,14.99,0.0,89.94,
8351,2988,20230424,20231021,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8352,3025,20230726,20240122,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
8353,3062,20250712,20250811,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8354,3099,20250414,20251011,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8355,3136,20250201,,Fan,Monthly,Active,5.99,0.0,17.97,
8356,3173,20250110,,Family,Annual,Active,14.99,0.0,164.89,
8357,3210,20230929,20231228,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8358,3247,20251107,,Fan,Monthly,Active,5.99,0.0,5.99,
8359,3284,20250617,20250915,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8360,3321,20250317,,Premium,Annual,Active,9.99,0.0,9.99,
8361,3358,20250128,,Fan,Monthly,Active,5.99,1.2,52.69,
8362,3395,20240124,20240722,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8363,3432,20230819,20240215,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8364,3469,20240819,20241117,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
8365,3506,20230223,,Family,Monthly,Active,14.99,0.0,14.99,
8366,3543,20230124,20230223,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8367,3580,20230924,20240923,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
8368,3617,20241210,20250310,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
8369,3654,20231102,20231202,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8370,3691,20240319,,Fan,Monthly,Active,5.99,1.2,57.48,
8371,3728,20250627,,Family,Monthly,Active,14.99,0.0,89.94,
8372,3765,20240112,20240710,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
8373,3802,20241027,20250125,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8374,3839,20230603,20240602,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
8375,3876,20250804,,Premium,Monthly,Active,9.99,0.0,49.95,
8376,3913,20230525,20250524,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
8377,3950,20240411,20240511,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
8378,3987,20250506,,Premium,Monthly,Active,9.99,0.0,79.92,
8379,4024,20241206,20250306,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
8380,4061,20240612,,Family,Annual,Active,14.99,0.0,179.88,
8381,4098,20250119,,Premium,Monthly,Active,9.99,0.0,109.89,
8382,4135,20230905,20240303,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8383,4172,20250522,20250820,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8384,4209,20240904,,Premium,Annual,Active,9.99,0.0,159.84,
8385,4246,20240824,,Fan,Monthly,Active,5.99,0.0,17.97,
8386,4283,20250308,,Family,Monthly,Active,14.99,0.0,134.91,
8387,4320,20250609,,Premium,Monthly,Active,9.99,0.0,59.94,
8388,4357,20240303,,Fan,Annual,Active,5.99,1.2,105.38,
8389,4394,20240524,20240822,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8390,4431,20230104,,Premium,Monthly,Active,9.99,0.0,59.94,
8391,4468,20250511,20251107,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8392,4505,20240725,20250121,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
8393,4542,20230421,20230521,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8394,4579,20250423,20250722,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8395,4616,20250118,,Family,Monthly,Active,14.99,0.0,44.97,
8396,4653,20251108,20251208,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
8397,4690,20231013,20240410,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
8398,4727,20251030,,Family,Monthly,Active,14.99,0.0,29.98,
8399,4764,20241116,20250214,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8400,4801,20230815,,Fan,Annual,Active,5.99,0.0,143.76,
8401,4838,20250219,20250520,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
8402,4875,20250305,20250901,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
8403,4912,20230110,20230209,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
8404,4949,20241205,20251205,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
8405,4986,20250525,,Premium,Monthly,Active,9.99,0.0,9.99,
8406,5023,20230721,20250720,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
8407,5060,20250117,20250716,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8408,5097,20240225,,Premium,Annual,Active,9.99,0.0,219.78,
8409,5134,20250810,20251108,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
8410,5171,20250323,,Family,Monthly,Active,14.99,0.0,44.97,
8411,5208,20250714,,Premium,Monthly,Active,9.99,0.0,49.95,
8412,5245,20230504,20230603,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
8413,5282,20230905,20250904,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
8414,5319,20250713,,Premium,Monthly,Active,9.99,0.0,49.95,
8415,5356,20240104,,Fan,Monthly,Active,5.99,1.2,4.79,
8416,5393,20250324,20250423,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
8417,5430,20231225,20240124,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
8418,5467,20250109,20250708,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8419,5504,20230507,20231103,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8420,5541,20241104,,Premium,Annual,Active,9.99,0.0,29.97,
8421,5578,20240510,20241106,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
8422,5615,20240116,20240714,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
8423,5652,20230710,20231008,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
8424,5689,20231206,20251205,Fan,Annual,Cancelled,5.99,1.2,114.96,Price
8425,5726,20230407,,Family,Monthly,Active,14.99,0.0,14.99,
