watch_session_id,user_id,episode_id,subscription_id,watch_date_key,started_at,device_type,playback_region,watch_seconds,completion_pct,completed_flag,rewatch_flag,buffering_seconds
145197,72,2976,,20230627,2023-06-27T05:33:09,Console,APAC,1216,0.8161,0,0,7
145198,4206,4128,,20240828,2024-08-28T05:35:26,Web,Europe,1273,0.9458,1,0,10
145199,4961,3101,2080,20250806,2025-08-06T05:37:43,Tablet,Latin America,756,0.49,0,0,9
145200,5218,5706,,20240904,2024-09-04T05:40:00,Mobile,Europe,1080,0.7443,0,1,3
145201,2678,5012,6721,20241126,2024-11-26T05:42:17,TV,Europe,1414,0.9364,1,0,11
145202,650,4917,7477,20250526,2025-05-26T05:44:34,Console,Europe,835,0.5763,0,0,15
145203,951,3364,350,20240519,2024-05-19T05:46:51,Web,North America,405,0.2514,0,0,4
145204,3466,2291,,20250712,2025-07-12T05:49:08,Tablet,Europe,465,0.3222,0,0,18
145205,2829,2723,,20251007,2025-10-07T05:51:25,Mobile,Latin America,1390,0.9693,1,0,28
145206,5166,2582,,20240222,2024-02-22T05:53:42,TV,Europe,1272,0.9298,1,0,4
145207,1943,3829,,20230609,2023-06-09T05:55:59,Console,North America,1554,0.9447,1,0,8
145208,32,1935,,20250305,2025-03-05T05:58:16,Web,APAC,988,0.7329,0,0,2
145209,3810,2865,,20250221,2025-02-21T06:00:33,Tablet,Europe,921,0.6071,0,0,4
145210,4732,2867,,20231230,2023-12-30T06:02:50,Mobile,APAC,1191,0.7679,0,0,3
145211,272,874,,20240205,2024-02-05T06:05:07,TV,APAC,1254,0.8444,0,1,15
145212,5514,1343,,20230401,2023-04-01T06:07:24,Console,Europe,618,0.3894,0,0,2
145213,2390,4397,2497,20251105,2025-11-05T06:09:41,Web,Europe,545,0.3595,0,0,2
145214,864,614,,20240105,2024-01-05T06:11:58,Tablet,APAC,1358,0.8655,0,0,7
145215,247,4031,,20241027,2024-10-27T06:14:15,Mobile,North America,1068,0.6629,0,0,0
145216,3462,543,,20230422,2023-04-22T06:16:32,TV,Europe,736,0.4442,0,0,7
145217,5925,159,,20240816,2024-08-16T06:18:49,Console,Latin America,457,0.3398,0,0,2
145218,2446,2941,,20231119,2023-11-19T06:21:06,Web,Europe,1108,0.7841,0,0,6
145219,2449,1404,,20240726,2024-07-26T06:23:23,Tablet,Latin America,1166,0.7343,0,0,9
145220,713,3982,,20250522,2025-05-22T06:25:40,Mobile,Latin America,857,0.5511,0,0,5
145221,873,617,,20240424,2024-04-24T06:27:57,TV,Latin America,1074,0.663,0,0,1
145222,730,622,1317,20250818,2025-08-18T06:30:14,Console,Europe,1328,0.9874,1,1,1
145223,4996,5190,135,20241008,2024-10-08T06:32:31,Web,APAC,1056,0.7958,0,0,5
145224,2308,5534,,20250108,2025-01-08T06:34:48,Tablet,APAC,682,0.4956,0,0,4
145225,4045,1441,4812,20250328,2025-03-28T06:37:05,Mobile,Latin America,1221,0.8479,0,0,2
145226,2650,3867,,20240327,2024-03-27T06:39:22,TV,Europe,1233,0.8726,0,0,0
145227,5176,326,,20230727,2023-07-27T06:41:39,Console,APAC,326,0.2442,0,0,0
145228,2066,3355,,20231026,2023-10-26T06:43:56,Web,Europe,1153,0.8497,0,0,1
145229,5521,4669,,20230129,2023-01-29T06:46:13,Tablet,Latin America,1140,0.8279,0,0,4
145230,508,4320,,20240115,2024-01-15T06:48:30,Mobile,APAC,1157,0.7703,0,0,1
145231,2040,2044,3947,20230912,2023-09-12T06:50:47,TV,APAC,964,0.6945,0,0,16
145232,4985,974,,20230907,2023-09-07T06:53:04,Console,Latin America,881,0.5402,0,0,2
145233,5721,2518,3560,20230907,2023-09-07T06:55:21,Web,Latin America,1262,0.753,0,1,7
145234,1456,2409,,20230421,2023-04-21T06:57:38,Tablet,APAC,1414,0.8643,0,0,5
145235,4069,5465,,20241006,2024-10-06T06:59:55,Mobile,Latin America,817,0.5109,0,0,11
145236,3323,4506,,20241021,2024-10-21T07:02:12,TV,North America,666,0.428,0,0,7
145237,3723,2537,,20241011,2024-10-11T07:04:29,Console,North America,898,0.6507,0,0,8
145238,1601,1608,,20240320,2024-03-20T07:06:46,Web,Latin America,1105,0.8315,0,0,2
145239,183,652,,20230531,2023-05-31T07:09:03,Tablet,North America,1098,0.8212,0,0,8
145240,2451,272,,20230106,2023-01-06T07:11:20,Mobile,North America,1055,0.7261,0,0,3
145241,90,3474,,20250811,2025-08-11T07:13:37,TV,Europe,769,0.461,0,0,5
145242,5616,4590,3395,20230914,2023-09-14T07:15:54,Console,APAC,1308,0.9842,1,0,12
145243,3889,2278,,20250429,2025-04-29T07:18:11,Web,Latin America,1179,0.7961,0,0,7
145244,1744,134,,20250706,2025-07-06T07:20:28,Tablet,APAC,1272,0.8265,0,1,6
145245,5711,903,,20240326,2024-03-26T07:22:45,Mobile,North America,565,0.387,0,0,13
145246,3855,1793,,20250226,2025-02-26T07:25:02,TV,North America,1107,0.8104,0,0,5
145247,2159,2092,,20240823,2024-08-23T07:27:19,Console,North America,1210,0.8479,0,0,4
145248,4535,4916,,20230709,2023-07-09T07:29:36,Web,North America,1366,0.9539,1,0,5
145249,1445,4330,,20230217,2023-02-17T07:31:53,Tablet,Latin America,833,0.5895,0,0,0
145250,3206,3487,4465,20230715,2023-07-15T07:34:10,Mobile,Europe,1191,0.7789,0,0,6
145251,4318,4936,,20241107,2024-11-07T07:36:27,TV,Europe,1182,0.7812,0,0,4
145252,1387,286,,20240613,2024-06-13T07:38:44,Console,North America,973,0.6795,0,0,8
145253,5973,5159,,20230910,2023-09-10T07:41:01,Web,Latin America,969,0.5775,0,0,2
145254,5061,3120,3380,20241015,2024-10-15T07:43:18,Tablet,Latin America,1506,0.9371,1,0,9
145255,5969,510,,20240118,2024-01-18T07:45:35,Mobile,Latin America,660,0.4089,0,1,4
145256,462,2527,,20250322,2025-03-22T07:47:52,TV,Europe,1350,0.919,1,0,1
145257,4555,2991,,20250824,2025-08-24T07:50:09,Console,North America,643,0.4327,0,0,1
145258,4382,3337,,20230104,2023-01-04T07:52:26,Web,Europe,1329,0.7958,0,0,1
145259,4223,5272,,20230916,2023-09-16T07:54:43,Tablet,North America,968,0.6788,0,0,13
145260,741,2808,,20231226,2023-12-26T07:57:00,Mobile,Latin America,1215,0.767,0,0,4
145261,2746,2858,6885,20250812,2025-08-12T07:59:17,TV,Europe,1526,0.9209,1,0,6
145262,5618,2270,,20251227,2025-12-27T08:01:34,Console,Europe,1099,0.6852,0,0,1
145263,4763,1000,1426,20241007,2024-10-07T08:03:51,Web,North America,1352,0.8695,0,0,0
145264,3219,3897,,20230215,2023-02-15T08:06:08,Tablet,North America,728,0.5181,0,0,18
145265,2393,834,,20230129,2023-01-29T08:08:25,Mobile,Latin America,813,0.6145,0,0,0
145266,2842,2257,,20230416,2023-04-16T08:10:42,TV,Europe,1104,0.7983,0,1,5
145267,4295,5544,,20251209,2025-12-09T08:12:59,Console,North America,460,0.2793,0,0,12
145268,4609,5247,,20251221,2025-12-21T08:15:16,Web,Latin America,749,0.4931,0,0,1
145269,5987,4234,4378,20250528,2025-05-28T08:17:33,Tablet,North America,1036,0.776,0,0,4
145270,3118,145,,20231025,2023-10-25T08:19:50,Mobile,Europe,1301,0.8868,0,0,5
145271,4880,3262,1267,20241022,2024-10-22T08:22:07,TV,APAC,866,0.6511,0,0,1
145272,1644,1621,,20241023,2024-10-23T08:24:24,Console,APAC,1234,0.7474,0,0,5
145273,3734,474,,20240302,2024-03-02T08:26:41,Web,Europe,1299,0.8546,0,0,5
145274,5944,1620,,20240320,2024-03-20T08:28:58,Tablet,APAC,1290,0.7895,0,0,10
145275,1601,1131,,20240118,2024-01-18T08:31:15,Mobile,Latin America,574,0.4252,0,0,13
145276,2611,4061,,20250508,2025-05-08T08:33:32,TV,North America,1395,0.8702,0,0,3
145277,2279,5454,,20240709,2024-07-09T08:35:49,Console,North America,1490,0.8917,0,1,0
145278,2905,923,,20230127,2023-01-27T08:38:06,Web,Latin America,1372,0.8903,0,0,10
145279,5085,5721,8732,20230414,2023-04-14T08:40:23,Tablet,Latin America,1271,0.8784,0,0,20
145280,5428,3779,,20240710,2024-07-10T08:42:40,Mobile,APAC,1469,0.9345,1,0,8
145281,3433,545,,20230205,2023-02-05T08:44:57,TV,Latin America,676,0.4721,0,0,1
145282,3245,4894,,20241014,2024-10-14T08:47:14,Console,Latin America,1555,0.9867,1,0,10
145283,843,1767,3266,20251028,2025-10-28T08:49:31,Web,North America,607,0.4209,0,0,3
145284,4591,2514,,20240229,2024-02-29T08:51:48,Tablet,North America,1571,0.977,1,0,5
145285,5377,1491,,20240616,2024-06-16T08:54:05,Mobile,Latin America,1272,0.8407,0,0,6
145286,1849,2503,4104,20251124,2025-11-24T08:56:22,TV,Latin America,1245,0.9432,1,0,12
145287,3227,324,898,20240329,2024-03-29T08:58:39,Console,North America,1446,0.8706,0,0,3
145288,1482,4741,,20231129,2023-11-29T09:00:56,Web,Europe,1343,0.8061,0,1,17
145289,3958,5491,,20241206,2024-12-06T09:03:13,Tablet,Europe,499,0.3276,0,0,9
145290,3795,12,,20250914,2025-09-14T09:05:30,Mobile,North America,1530,0.9954,1,0,39
145291,600,3055,,20231124,2023-11-24T09:07:47,TV,APAC,531,0.3453,0,0,3
145292,3386,3323,,20250902,2025-09-02T09:10:04,Console,Europe,725,0.5447,0,0,5
145293,1621,5501,,20240701,2024-07-01T09:12:21,Web,Latin America,647,0.4854,0,0,0
145294,704,3886,,20230119,2023-01-19T09:14:38,Tablet,APAC,1102,0.7461,0,0,10
145295,5999,772,,20250325,2025-03-25T09:16:55,Mobile,North America,1494,0.8973,0,0,3
145296,5236,371,,20250817,2025-08-17T09:19:12,TV,APAC,585,0.4422,0,0,4
145297,1807,3832,5238,20250505,2025-05-05T09:21:29,Console,North America,1204,0.9012,1,0,3
145298,3569,405,,20230728,2023-07-28T09:23:46,Web,Latin America,1370,0.9906,1,0,3
145299,3453,4377,,20250531,2025-05-31T09:26:03,Tablet,Latin America,1027,0.7157,0,1,11
145300,2428,4063,,20250331,2025-03-31T09:28:20,Mobile,APAC,1370,0.8369,0,0,4
145301,271,549,4710,20250623,2025-06-23T09:30:37,TV,North America,870,0.58,0,0,0
145302,2007,407,,20240328,2024-03-28T09:32:54,Console,North America,415,0.2929,0,0,10
145303,5062,1635,,20230430,2023-04-30T09:35:11,Web,Europe,1402,0.8601,0,0,2
145304,3103,4160,,20230101,2023-01-01T09:37:28,Tablet,North America,1043,0.7602,0,0,6
145305,1304,4449,,20230509,2023-05-09T09:39:45,Mobile,APAC,874,0.6408,0,0,20
145306,282,5522,3413,20250907,2025-09-07T09:42:02,TV,Europe,1170,0.7637,0,0,2
145307,2432,2922,,20230517,2023-05-17T09:44:19,Console,APAC,731,0.5419,0,0,2
145308,3154,40,,20240813,2024-08-13T09:46:36,Web,Europe,1184,0.792,0,0,3
145309,5160,5376,,20250905,2025-09-05T09:48:53,Tablet,APAC,899,0.5482,0,0,9
145310,4163,2386,,20230805,2023-08-05T09:51:10,Mobile,North America,1333,0.8863,0,1,1
145311,1898,2763,,20231117,2023-11-17T09:53:27,TV,Europe,1217,0.7625,0,0,0
145312,4011,4389,,20231227,2023-12-27T09:55:44,Console,North America,1002,0.7261,0,0,8
145313,734,4517,,20240423,2024-04-23T09:58:01,Web,Europe,1453,0.9791,1,0,1
145314,4610,1885,2557,20251006,2025-10-06T10:00:18,Tablet,Europe,728,0.4453,0,0,7
145315,4188,4589,,20251225,2025-12-25T10:02:35,Mobile,APAC,1349,0.8068,0,0,8
145316,3991,2061,,20250124,2025-01-24T10:04:52,TV,North America,1083,0.7638,0,0,16
145317,2468,1310,6391,20250119,2025-01-19T10:07:09,Console,APAC,1153,0.7468,0,0,46
145318,4419,586,,20230711,2023-07-11T10:09:26,Web,North America,1268,0.7871,0,0,0
145319,3309,3773,,20240911,2024-09-11T10:11:43,Tablet,Latin America,1125,0.8218,0,0,3
145320,362,2062,,20240922,2024-09-22T10:14:00,Mobile,Europe,1099,0.7659,0,0,6
145321,5424,4289,,20230924,2023-09-24T10:16:17,TV,APAC,752,0.4718,0,1,0
145322,5484,5069,,20250503,2025-05-03T10:18:34,Console,APAC,582,0.4337,0,0,2
145323,89,2339,,20240708,2024-07-08T10:20:51,Web,Latin America,1063,0.7173,0,0,7
145324,4124,3832,,20240520,2024-05-20T10:23:08,Tablet,APAC,1249,0.9349,1,0,6
145325,3215,5485,,20251117,2025-11-17T10:25:25,Mobile,North America,901,0.6826,0,0,4
145326,1518,3058,,20231205,2023-12-05T10:27:42,TV,Europe,1223,0.9195,1,0,0
145327,254,5230,,20230726,2023-07-26T10:29:59,Console,Europe,1179,0.7918,0,0,2
145328,5887,4056,,20230427,2023-04-27T10:32:16,Web,North America,1115,0.7345,0,0,4
145329,2461,1625,,20230523,2023-05-23T10:34:33,Tablet,Latin America,933,0.6865,0,0,8
145330,1486,4493,,20240912,2024-09-12T10:36:50,Mobile,Europe,87,0.0546,0,0,7
145331,55,2803,,20250813,2025-08-13T10:39:07,TV,North America,1151,0.7678,0,0,11
145332,4692,4512,,20250917,2025-09-17T10:41:24,Console,APAC,1348,0.813,0,1,11
145333,3851,2241,2050,20250403,2025-04-03T10:43:41,Web,North America,679,0.4956,0,0,11
145334,1774,320,,20241005,2024-10-05T10:45:58,Tablet,Europe,1272,0.8525,0,0,5
145335,5990,1843,,20240530,2024-05-30T10:48:15,Mobile,Europe,1245,0.8652,0,0,5
145336,4594,2977,,20240826,2024-08-26T10:50:32,TV,Europe,675,0.4198,0,0,5
145337,5751,5389,,20240210,2024-02-10T10:52:49,Console,North America,613,0.3826,0,0,27
145338,2887,5333,,20230524,2023-05-24T10:55:06,Web,North America,1217,0.8528,0,0,38
145339,222,1058,,20251215,2025-12-15T10:57:23,Tablet,Europe,1252,0.8319,0,0,7
145340,4032,561,,20230218,2023-02-18T10:59:40,Mobile,APAC,809,0.5599,0,0,2
145341,1396,3692,1335,20231024,2023-10-24T11:01:57,TV,APAC,804,0.4882,0,0,8
145342,3123,2399,1706,20240401,2024-04-01T11:04:14,Console,North America,1209,0.8857,0,0,16
145343,4738,856,1101,20241210,2024-12-10T11:06:31,Web,Europe,1365,0.9492,1,1,6
145344,4379,3364,,20250704,2025-07-04T11:08:48,Tablet,North America,1561,0.969,1,0,1
145345,4386,4800,,20230326,2023-03-26T11:11:05,Mobile,Europe,1305,0.8518,0,0,10
145346,3683,143,,20231206,2023-12-06T11:13:22,TV,North America,1017,0.7635,0,0,11
145347,4598,1197,8881,20231112,2023-11-12T11:15:39,Console,Europe,1115,0.7765,0,0,7
145348,3751,1796,,20230831,2023-08-31T11:17:56,Web,North America,1190,0.8398,0,0,0
145349,4914,3286,,20251017,2025-10-17T11:20:13,Tablet,Europe,1574,0.9962,1,0,7
145350,191,1811,,20240625,2024-06-25T11:22:30,Mobile,North America,585,0.414,0,0,0
145351,2317,2729,,20251121,2025-11-21T11:24:47,TV,Latin America,94,0.0612,0,0,0
145352,3466,731,,20250828,2025-08-28T11:27:04,Console,Europe,1012,0.7307,0,0,2
145353,1242,2814,7493,20250811,2025-08-11T11:29:21,Web,Europe,901,0.6795,0,0,36
145354,4321,5456,,20250719,2025-07-19T11:31:38,Tablet,Latin America,602,0.4476,0,1,2
145355,1480,3214,,20240926,2024-09-26T11:33:55,Mobile,APAC,1211,0.7335,0,0,0
145356,2523,920,,20240808,2024-08-08T11:36:12,TV,North America,1124,0.7544,0,0,0
145357,656,3706,,20230803,2023-08-03T11:38:29,Console,APAC,546,0.3358,0,0,9
145358,5207,3097,,20230612,2023-06-12T11:40:46,Web,North America,1047,0.7098,0,0,6
145359,2780,1823,3967,20241120,2024-11-20T11:43:03,Tablet,APAC,1537,0.9505,1,0,9
145360,4603,4428,,20250604,2025-06-04T11:45:20,Mobile,North America,1119,0.7338,0,0,5
145361,1107,5753,,20251015,2025-10-15T11:47:37,TV,North America,1102,0.7481,0,0,0
145362,3250,2042,,20240722,2024-07-22T11:49:54,Console,Europe,1192,0.8804,0,0,5
145363,2412,4789,,20230113,2023-01-13T11:52:11,Web,APAC,910,0.6766,0,0,12
145364,1666,4725,,20250727,2025-07-27T11:54:28,Tablet,Europe,546,0.3303,0,0,2
145365,2606,1669,,20230521,2023-05-21T11:56:45,Mobile,Europe,621,0.4669,0,1,23
145366,1885,5370,3132,20241105,2024-11-05T11:59:02,TV,Latin America,1217,0.7913,0,0,5
145367,83,5332,,20251113,2025-11-13T12:01:19,Console,North America,1334,0.9461,1,0,7
145368,1865,2888,,20240204,2024-02-04T12:03:36,Web,Latin America,1143,0.6931,0,0,15
145369,3772,2704,,20231021,2023-10-21T12:05:53,Tablet,APAC,1375,0.8441,0,0,20
145370,5923,3270,,20230702,2023-07-02T12:08:10,Mobile,North America,1268,0.8092,0,0,3
145371,1501,657,1500,20250915,2025-09-15T12:10:27,TV,Latin America,1140,0.7485,0,0,0
145372,3074,5041,,20251106,2025-11-06T12:12:44,Console,Europe,939,0.6323,0,0,21
145373,1387,3798,,20240402,2024-04-02T12:15:01,Web,North America,1320,0.8068,0,0,0
145374,959,3620,,20240707,2024-07-07T12:17:18,Tablet,North America,798,0.5469,0,0,7
145375,193,4929,,20251220,2025-12-20T12:19:35,Mobile,Latin America,223,0.16,0,0,12
145376,4423,3725,,20250506,2025-05-06T12:21:52,TV,North America,856,0.6436,0,1,6
145377,265,2890,,20230120,2023-01-20T12:24:09,Console,Latin America,888,0.6712,0,0,11
145378,795,1969,,20240922,2024-09-22T12:26:26,Web,North America,949,0.6289,0,0,0
145379,37,2072,,20250521,2025-05-21T12:28:43,Tablet,Latin America,845,0.6278,0,0,9
145380,4012,2439,,20230911,2023-09-11T12:31:00,Mobile,APAC,1516,0.9312,1,0,8
145381,2368,4499,,20240520,2024-05-20T12:33:17,TV,APAC,804,0.5595,0,0,15
145382,4047,2698,,20231227,2023-12-27T12:35:34,Console,North America,881,0.5769,0,0,8
145383,4632,3860,,20240515,2024-05-15T12:37:51,Web,APAC,836,0.5054,0,0,26
145384,5834,3016,,20240630,2024-06-30T12:40:08,Tablet,Europe,869,0.6238,0,0,6
145385,4857,4467,8888,20251112,2025-11-12T12:42:25,Mobile,Latin America,945,0.6697,0,0,6
145386,2768,4960,,20241230,2024-12-30T12:44:42,TV,APAC,933,0.5614,0,0,17
145387,3237,286,4628,20250915,2025-09-15T12:46:59,Console,Latin America,1038,0.7249,0,1,0
145388,1557,2441,,20240527,2024-05-27T12:49:16,Web,Latin America,1301,0.7828,0,0,1
145389,4423,3914,6606,20250208,2025-02-08T12:51:33,Tablet,North America,957,0.6669,0,0,2
145390,2851,3747,,20230122,2023-01-22T12:53:50,Mobile,North America,461,0.2982,0,0,0
145391,4907,767,,20250322,2025-03-22T12:56:07,TV,North America,1133,0.7661,0,0,2
145392,1796,4995,,20230916,2023-09-16T12:58:24,Console,APAC,803,0.5426,0,0,8
145393,492,1173,,20250413,2025-04-13T13:00:41,Web,APAC,1135,0.6891,0,0,0
145394,1236,4586,1655,20241101,2024-11-01T13:02:58,Tablet,APAC,938,0.5787,0,0,4
145395,23,5519,,20230516,2023-05-16T13:05:15,Mobile,North America,373,0.2703,0,0,28
145396,2225,3041,,20231105,2023-11-05T13:07:32,TV,Latin America,759,0.4572,0,0,5
145397,5359,3765,5334,20240213,2024-02-13T13:09:49,Console,North America,998,0.6265,0,0,2
145398,3285,4768,,20230106,2023-01-06T13:12:06,Web,Latin America,855,0.5677,0,1,0
145399,378,1273,,20231011,2023-10-11T13:14:23,Tablet,Europe,568,0.3964,0,0,17
145400,5470,5079,,20240816,2024-08-16T13:16:40,Mobile,Europe,1342,0.832,0,0,4
145401,3211,3421,,20230531,2023-05-31T13:18:57,TV,North America,955,0.6618,0,0,8
145402,5061,3854,3380,20251112,2025-11-12T13:21:14,Console,Latin America,979,0.6747,0,0,2
145403,1004,1144,,20251208,2025-12-08T13:23:31,Web,APAC,1532,0.9163,1,0,0
145404,114,4703,,20251119,2025-11-19T13:25:48,Tablet,Europe,1029,0.7161,0,0,4
145405,2711,4328,8830,20230529,2023-05-29T13:28:05,Mobile,North America,1220,0.8847,0,0,3
145406,1214,3047,,20231209,2023-12-09T13:30:22,TV,Europe,1285,0.9165,1,0,4
145407,1974,3625,,20230824,2023-08-24T13:32:39,Console,Europe,953,0.6172,0,0,1
145408,2735,4019,,20250127,2025-01-27T13:34:56,Web,North America,1017,0.7228,0,0,5
145409,815,1815,22,20240612,2024-06-12T13:37:13,Tablet,North America,648,0.4375,0,1,9
145410,4335,4689,4982,20250404,2025-04-04T13:39:30,Mobile,North America,1412,0.9057,1,0,1
145411,2041,4473,,20241116,2024-11-16T13:41:47,TV,Latin America,752,0.497,0,0,2
145412,5749,3026,,20230712,2023-07-12T13:44:04,Console,Latin America,1273,0.765,0,0,0
145413,4295,167,,20240321,2024-03-21T13:46:21,Web,North America,963,0.6087,0,0,19
145414,4559,4692,6934,20240619,2024-06-19T13:48:38,Tablet,North America,1389,0.8627,0,0,12
145415,4764,1559,,20250325,2025-03-25T13:50:55,Mobile,APAC,1145,0.7012,0,0,12
145416,5849,2706,,20250528,2025-05-28T13:53:12,TV,Latin America,1262,0.8989,0,0,0
145417,668,3462,,20250109,2025-01-09T13:55:29,Console,APAC,716,0.5253,0,0,6
145418,1729,3387,,20240824,2024-08-24T13:57:46,Web,Latin America,1264,0.914,1,0,6
145419,2286,1734,3305,20250408,2025-04-08T14:00:03,Tablet,Europe,1027,0.7341,0,0,3
145420,2239,2350,,20230405,2023-04-05T14:02:20,Mobile,North America,1525,0.9137,1,1,7
145421,4377,220,3848,20251016,2025-10-16T14:04:37,TV,Latin America,904,0.6716,0,0,3
145422,1316,1235,,20230407,2023-04-07T14:06:54,Console,APAC,1309,0.7862,0,0,2
145423,3989,4818,,20250725,2025-07-25T14:09:11,Web,Latin America,1295,0.9811,1,0,27
145424,2635,267,,20250428,2025-04-28T14:11:28,Tablet,North America,1197,0.875,0,0,8
145425,4484,5692,,20230626,2023-06-26T14:13:45,Mobile,APAC,620,0.4212,0,0,3
145426,5834,2711,,20230325,2023-03-25T14:16:02,TV,Europe,1424,0.9563,1,0,6
145427,4171,3380,1410,20240812,2024-08-12T14:18:19,Console,North America,1250,0.7697,0,0,11
145428,1640,5582,,20230527,2023-05-27T14:20:36,Web,APAC,1253,0.8855,0,0,12
145429,5564,166,,20230419,2023-04-19T14:22:53,Tablet,APAC,1192,0.7617,0,0,46
145430,384,2979,6659,20241008,2024-10-08T14:25:10,Mobile,APAC,1397,0.8508,0,0,0
145431,2280,4898,,20240130,2024-01-30T14:27:27,TV,APAC,1356,0.9791,1,1,7
145432,3950,4898,,20250408,2025-04-08T14:29:44,Console,Europe,958,0.6917,0,0,9
145433,4709,1065,2884,20240313,2024-03-13T14:32:01,Web,Latin America,1558,0.9594,1,0,4
145434,2877,3696,,20230807,2023-08-07T14:34:18,Tablet,Latin America,759,0.5601,0,0,10
145435,5149,2991,,20250608,2025-06-08T14:36:35,Mobile,Latin America,1261,0.8486,0,0,1
145436,1704,87,,20230421,2023-04-21T14:38:52,TV,APAC,576,0.3797,0,0,12
145437,171,923,3410,20250814,2025-08-14T14:41:09,Console,North America,505,0.3277,0,0,12
145438,1261,3662,,20250328,2025-03-28T14:43:26,Web,Latin America,1575,0.9517,1,0,4
145439,3140,712,247,20231008,2023-10-08T14:45:43,Tablet,APAC,934,0.707,0,0,31
145440,3794,2469,,20250310,2025-03-10T14:48:00,Mobile,Europe,1552,0.958,1,0,1
145441,5715,168,,20250312,2025-03-12T14:50:17,TV,North America,848,0.5303,0,0,10
145442,5335,967,,20241020,2024-10-20T14:52:34,Console,North America,953,0.6303,0,1,1
145443,3034,4505,,20230804,2023-08-04T14:54:51,Web,Europe,621,0.4035,0,0,9
145444,772,1387,,20230311,2023-03-11T14:57:08,Tablet,APAC,1155,0.7413,0,0,7
145445,2202,213,,20240320,2024-03-20T14:59:25,Mobile,Europe,662,0.4171,0,0,0
145446,2512,2081,1203,20240702,2024-07-02T15:01:42,TV,APAC,568,0.355,0,0,18
145447,410,5366,,20230418,2023-04-18T15:03:59,Console,Europe,1088,0.7401,0,0,8
145448,4198,3983,,20240605,2024-06-05T15:06:16,Web,Europe,932,0.5929,0,0,2
145449,2231,2031,,20240116,2024-01-16T15:08:33,Tablet,North America,998,0.6999,0,0,6
145450,1124,956,679,20250802,2025-08-02T15:10:50,Mobile,APAC,1410,0.8902,0,0,18
145451,5528,1420,,20250726,2025-07-26T15:13:07,TV,APAC,1411,0.8813,0,0,2
145452,4816,5016,,20250205,2025-02-05T15:15:24,Console,APAC,1442,0.9138,1,0,12
145453,4794,5170,,20230510,2023-05-10T15:17:41,Web,Europe,1053,0.6557,0,1,19
145454,675,3603,,20251108,2025-11-08T15:19:58,Tablet,North America,929,0.6501,0,0,1
145455,4158,645,6761,20230703,2023-07-03T15:22:15,Mobile,Europe,1304,0.8264,0,0,11
145456,4002,2298,,20240608,2024-06-08T15:24:32,TV,Europe,1417,0.9072,1,0,4
145457,5791,2814,5670,20250901,2025-09-01T15:26:49,Console,North America,1027,0.7745,0,0,2
145458,2487,2290,,20230206,2023-02-06T15:29:06,Web,North America,663,0.4649,0,0,4
145459,3727,1055,1398,20240708,2024-07-08T15:31:23,Tablet,North America,1055,0.7797,0,0,0
145460,1333,795,,20250430,2025-04-30T15:33:40,Mobile,Latin America,1152,0.8017,0,0,4
145461,1998,1074,,20230118,2023-01-18T15:35:57,TV,Europe,417,0.2747,0,0,1
145462,5255,1757,,20240331,2024-03-31T15:38:14,Console,North America,690,0.4507,0,0,16
145463,4446,3599,,20240501,2024-05-01T15:40:31,Web,Europe,879,0.5426,0,0,0
145464,2461,5092,,20251019,2025-10-19T15:42:48,Tablet,Latin America,398,0.2527,0,1,15
145465,936,2466,3755,20250621,2025-06-21T15:45:05,Mobile,APAC,1333,0.8496,0,0,7
145466,1912,598,,20231229,2023-12-29T15:47:22,TV,APAC,1485,0.9544,1,0,4
145467,115,3056,,20240629,2024-06-29T15:49:39,Console,North America,699,0.4495,0,0,5
