impression_id,user_id,anime_id,watch_session_id,impression_date_key,ad_format,advertiser_industry,placement,completed_flag,clicked_flag,revenue_usd
73691,3903,62,21332,20240621,Mid-roll,Entertainment,Home Feed,1,0,0.0284
73692,186,253,,20240710,Pre-roll,Technology,Player,1,0,0.0305
73693,5407,298,21414,20240729,Sponsored Card,Retail,Anime Detail,1,0,0.0277
73694,4980,100,21455,20240817,Display,Food,Search,1,0,0.0391
73695,,225,21496,20240905,Mid-roll,Gaming,Home Feed,1,0,0.0447
73696,5605,90,21537,20240924,Pre-roll,Entertainment,Player,1,0,0.0468
73697,1212,115,21578,20241013,Sponsored Card,Technology,Anime Detail,1,0,0.0325
73698,4568,307,21619,20241101,Display,Retail,Search,1,0,0.0434
73699,5487,194,21660,20241120,Mid-roll,Food,Home Feed,1,0,0.0324
73700,718,123,21701,20241209,Pre-roll,Gaming,Player,0,0,0.0343
73701,279,262,,20241228,Sponsored Card,Entertainment,Anime Detail,1,1,0.0124
73702,4234,264,21783,20250116,Display,Technology,Search,1,0,0.0411
73703,1470,314,21824,20250204,Mid-roll,Retail,Home Feed,1,0,0.0552
73704,553,264,21865,20250223,Pre-roll,Food,Player,1,0,0.0068
73705,2124,90,21906,20250314,Sponsored Card,Gaming,Anime Detail,0,0,0.0196
73706,2441,156,21947,20250402,Display,Entertainment,Search,1,0,0.0838
73707,3127,232,21988,20250421,Mid-roll,Technology,Home Feed,1,0,0.0255
73708,1024,184,22029,20250510,Pre-roll,Retail,Player,1,0,0.0651
73709,690,292,22070,20250529,Sponsored Card,Food,Anime Detail,1,0,0.0787
73710,3271,271,,20250617,Display,Gaming,Search,1,0,0.0514
73711,400,246,22152,20250706,Mid-roll,Entertainment,Home Feed,1,0,0.0217
73712,,220,22193,20250725,Pre-roll,Technology,Player,0,0,0.0208
73713,216,112,22234,20250813,Sponsored Card,Retail,Anime Detail,1,0,0.0292
73714,1753,31,22275,20250901,Display,Food,Search,1,0,0.0311
73715,1678,216,22316,20250920,Mid-roll,Gaming,Home Feed,1,0,0.0348
73716,3427,195,22357,20251009,Pre-roll,Entertainment,Player,0,0,0.0517
73717,5840,347,22398,20251028,Sponsored Card,Technology,Anime Detail,1,0,0.0213
73718,2107,56,22439,20251116,Display,Retail,Search,1,0,0.0393
73719,4474,280,,20251205,Mid-roll,Food,Home Feed,1,0,0.0097
73720,4511,323,22521,20251224,Pre-roll,Gaming,Player,1,0,0.084
73721,4029,174,22562,20230112,Sponsored Card,Entertainment,Anime Detail,0,0,0.0848
73722,5007,92,22603,20230131,Display,Technology,Search,1,0,0.0843
73723,4066,98,22644,20230219,Mid-roll,Retail,Home Feed,1,0,0.0308
73724,223,282,22685,20230310,Pre-roll,Food,Player,1,0,0.0344
73725,5176,215,22726,20230329,Sponsored Card,Gaming,Anime Detail,1,0,0.007
73726,236,162,22767,20230417,Display,Entertainment,Search,1,0,0.0602
73727,1129,269,22808,20230506,Mid-roll,Technology,Home Feed,1,0,0.0422
73728,3166,289,,20230525,Pre-roll,Retail,Player,0,0,0.0728
73729,,113,22890,20230613,Sponsored Card,Food,Anime Detail,0,0,0.0588
73730,2125,184,22931,20230702,Display,Gaming,Search,1,0,0.0172
73731,757,359,22972,20230721,Mid-roll,Entertainment,Home Feed,1,0,0.0608
73732,2829,75,23013,20230809,Pre-roll,Technology,Player,1,0,0.0793
73733,1709,318,23054,20230828,Sponsored Card,Retail,Anime Detail,1,0,0.0445
73734,2824,252,23095,20230916,Display,Food,Search,1,0,0.0155
73735,5711,249,23136,20231005,Mid-roll,Gaming,Home Feed,1,0,0.0623
73736,4178,227,23177,20231024,Pre-roll,Entertainment,Player,0,0,0.0722
73737,1200,298,,20231112,Sponsored Card,Technology,Anime Detail,0,0,0.0806
73738,3297,109,23259,20231201,Display,Retail,Search,1,0,0.0698
73739,2896,191,23300,20231220,Mid-roll,Food,Home Feed,1,0,0.0398
73740,3142,331,23341,20240108,Pre-roll,Gaming,Player,1,0,0.01
73741,3847,142,23382,20240127,Sponsored Card,Entertainment,Anime Detail,1,0,0.0335
73742,1933,198,23423,20240215,Display,Technology,Search,1,0,0.0708
73743,1525,91,23464,20240305,Mid-roll,Retail,Home Feed,1,0,0.0069
73744,1326,142,23505,20240324,Pre-roll,Food,Player,1,0,0.0235
73745,3444,299,23546,20240412,Sponsored Card,Gaming,Anime Detail,1,0,0.0422
73746,,307,,20240501,Display,Entertainment,Search,1,0,0.0143
73747,2220,296,23628,20240520,Mid-roll,Technology,Home Feed,1,0,0.0525
73748,2531,343,23669,20240608,Pre-roll,Retail,Player,1,0,0.0315
73749,364,341,23710,20240627,Sponsored Card,Food,Anime Detail,1,0,0.0263
73750,4869,121,23751,20240716,Display,Gaming,Search,1,0,0.0481
73751,1406,103,23792,20240804,Mid-roll,Entertainment,Home Feed,1,0,0.0259
73752,2760,300,23833,20240823,Pre-roll,Technology,Player,1,0,0.06
73753,5565,194,23874,20240911,Sponsored Card,Retail,Anime Detail,1,0,0.0735
73754,5541,141,23915,20240930,Display,Food,Search,1,0,0.0364
73755,5994,316,,20241019,Mid-roll,Gaming,Home Feed,1,0,0.0656
73756,1817,328,23997,20241107,Pre-roll,Entertainment,Player,1,0,0.0536
73757,3092,53,24038,20241126,Sponsored Card,Technology,Anime Detail,0,0,0.0056
73758,4136,244,24079,20241215,Display,Retail,Search,1,0,0.0762
73759,1026,52,24120,20250103,Mid-roll,Food,Home Feed,1,1,0.0111
73760,1085,318,24161,20250122,Pre-roll,Gaming,Player,1,0,0.0057
73761,2149,295,24202,20250210,Sponsored Card,Entertainment,Anime Detail,1,0,0.0697
73762,5858,145,24243,20250301,Display,Technology,Search,1,0,0.0093
73763,,222,24284,20250320,Mid-roll,Retail,Home Feed,1,0,0.0158
73764,4362,325,,20250408,Pre-roll,Food,Player,1,0,0.0074
73765,3108,268,24366,20250427,Sponsored Card,Gaming,Anime Detail,0,0,0.0528
73766,5021,217,24407,20250516,Display,Entertainment,Search,1,0,0.0799
73767,1798,237,24448,20250604,Mid-roll,Technology,Home Feed,0,0,0.0823
73768,4866,315,24489,20250623,Pre-roll,Retail,Player,1,0,0.0249
73769,1084,10,24530,20250712,Sponsored Card,Food,Anime Detail,1,0,0.0155
73770,5618,22,24571,20250731,Display,Gaming,Search,1,1,0.0403
73771,1963,260,24612,20250819,Mid-roll,Entertainment,Home Feed,1,0,0.0369
73772,403,115,24653,20250907,Pre-roll,Technology,Player,1,0,0.0836
73773,5357,334,,20250926,Sponsored Card,Retail,Anime Detail,1,0,0.0027
73774,1373,334,24735,20251015,Display,Food,Search,1,0,0.0841
73775,4757,84,24776,20251103,Mid-roll,Gaming,Home Feed,0,0,0.0844
73776,1002,321,24817,20251122,Pre-roll,Entertainment,Player,0,0,0.0334
73777,3049,315,24858,20251211,Sponsored Card,Technology,Anime Detail,0,0,0.0783
73778,4664,228,24899,20251230,Display,Retail,Search,1,0,0.0294
73779,1390,255,24940,20230118,Mid-roll,Food,Home Feed,1,0,0.0536
73780,,289,24981,20230206,Pre-roll,Gaming,Player,0,0,0.0031
73781,4472,105,25022,20230225,Sponsored Card,Entertainment,Anime Detail,1,0,0.0162
73782,5190,343,,20230316,Display,Technology,Search,1,0,0.0407
73783,5831,23,25104,20230404,Mid-roll,Retail,Home Feed,0,0,0.0174
73784,2266,317,25145,20230423,Pre-roll,Food,Player,0,0,0.0364
73785,2262,170,25186,20230512,Sponsored Card,Gaming,Anime Detail,1,0,0.0154
73786,53,134,25227,20230531,Display,Entertainment,Search,1,0,0.004
73787,5222,182,25268,20230619,Mid-roll,Technology,Home Feed,1,0,0.0539
73788,192,17,25309,20230708,Pre-roll,Retail,Player,0,0,0.0202
73789,1113,187,25350,20230727,Sponsored Card,Food,Anime Detail,0,0,0.0205
73790,5535,329,25391,20230815,Display,Gaming,Search,1,0,0.0374
73791,4827,352,,20230903,Mid-roll,Entertainment,Home Feed,1,0,0.0111
73792,4615,222,25473,20230922,Pre-roll,Technology,Player,1,0,0.0682
73793,654,105,25514,20231011,Sponsored Card,Retail,Anime Detail,1,0,0.0036
73794,52,241,25555,20231030,Display,Food,Search,1,0,0.0307
73795,2086,210,25596,20231118,Mid-roll,Gaming,Home Feed,1,0,0.047
73796,4696,46,25637,20231207,Pre-roll,Entertainment,Player,1,0,0.0789
73797,,140,25678,20231226,Sponsored Card,Technology,Anime Detail,0,0,0.0193
73798,2212,330,25719,20240114,Display,Retail,Search,1,0,0.0389
73799,4417,116,25760,20240202,Mid-roll,Food,Home Feed,1,0,0.0596
73800,3814,1,,20240221,Pre-roll,Gaming,Player,0,0,0.005
73801,5640,173,25842,20240311,Sponsored Card,Entertainment,Anime Detail,0,0,0.0662
73802,4804,260,25883,20240330,Display,Technology,Search,1,0,0.0477
73803,987,109,25924,20240418,Mid-roll,Retail,Home Feed,1,1,0.0423
73804,75,171,25965,20240507,Pre-roll,Food,Player,1,0,0.0025
73805,994,14,26006,20240526,Sponsored Card,Gaming,Anime Detail,1,0,0.0568
73806,2953,10,26047,20240614,Display,Entertainment,Search,1,0,0.0141
73807,5449,306,26088,20240703,Mid-roll,Technology,Home Feed,1,1,0.042
73808,5472,61,26129,20240722,Pre-roll,Retail,Player,1,0,0.0562
73809,1259,10,,20240810,Sponsored Card,Food,Anime Detail,1,0,0.0777
73810,651,260,26211,20240829,Display,Gaming,Search,1,0,0.0585
73811,5786,31,26252,20240917,Mid-roll,Entertainment,Home Feed,1,0,0.0597
73812,1405,123,26293,20241006,Pre-roll,Technology,Player,0,0,0.0353
73813,1146,267,26334,20241025,Sponsored Card,Retail,Anime Detail,1,0,0.0439
73814,,155,26375,20241113,Display,Food,Search,1,0,0.0695
73815,937,106,26416,20241202,Mid-roll,Gaming,Home Feed,0,0,0.0031
73816,503,84,26457,20241221,Pre-roll,Entertainment,Player,1,0,0.0612
73817,5591,10,26498,20250109,Sponsored Card,Technology,Anime Detail,1,0,0.0424
73818,4874,19,,20250128,Display,Retail,Search,1,0,0.061
73819,4922,313,26580,20250216,Mid-roll,Food,Home Feed,1,0,0.0223
73820,3908,348,26621,20250307,Pre-roll,Gaming,Player,1,0,0.0388
73821,4435,254,26662,20250326,Sponsored Card,Entertainment,Anime Detail,1,0,0.0431
73822,2240,179,26703,20250414,Display,Technology,Search,1,0,0.0087
73823,5438,301,26744,20250503,Mid-roll,Retail,Home Feed,0,0,0.0131
73824,2477,140,26785,20250522,Pre-roll,Food,Player,1,0,0.0243
73825,5460,304,26826,20250610,Sponsored Card,Gaming,Anime Detail,1,0,0.0063
73826,3535,167,26867,20250629,Display,Entertainment,Search,1,0,0.0758
73827,4166,28,,20250718,Mid-roll,Technology,Home Feed,1,0,0.0286
73828,1567,194,26949,20250806,Pre-roll,Retail,Player,0,0,0.0456
73829,48,21,26990,20250825,Sponsored Card,Food,Anime Detail,0,0,0.0761
73830,1382,187,27031,20250913,Display,Gaming,Search,1,0,0.0203
73831,,352,27072,20251002,Mid-roll,Entertainment,Home Feed,1,0,0.0512
73832,1868,106,27113,20251021,Pre-roll,Technology,Player,0,0,0.0065
73833,2974,308,27154,20251109,Sponsored Card,Retail,Anime Detail,1,0,0.0063
73834,322,21,27195,20251128,Display,Food,Search,1,0,0.0128
73835,5764,55,27236,20251217,Mid-roll,Gaming,Home Feed,0,0,0.0224
73836,1477,37,,20230105,Pre-roll,Entertainment,Player,1,0,0.0318
73837,4945,81,27318,20230124,Sponsored Card,Technology,Anime Detail,1,0,0.0588
73838,4380,223,27359,20230212,Display,Retail,Search,1,0,0.0465
73839,5671,288,27400,20230303,Mid-roll,Food,Home Feed,1,0,0.0849
73840,3034,109,27441,20230322,Pre-roll,Gaming,Player,1,0,0.0042
73841,4753,100,27482,20230410,Sponsored Card,Entertainment,Anime Detail,1,0,0.0108
73842,1102,126,27523,20230429,Display,Technology,Search,1,0,0.0149
73843,4369,69,27564,20230518,Mid-roll,Retail,Home Feed,1,0,0.0234
73844,2007,155,27605,20230606,Pre-roll,Food,Player,0,0,0.0111
73845,1617,46,,20230625,Sponsored Card,Gaming,Anime Detail,1,0,0.0296
73846,1622,32,27687,20230714,Display,Entertainment,Search,1,0,0.0253
73847,5165,319,27728,20230802,Mid-roll,Technology,Home Feed,1,0,0.046
73848,,348,27769,20230821,Pre-roll,Retail,Player,1,0,0.0532
73849,3362,24,27810,20230909,Sponsored Card,Food,Anime Detail,1,0,0.026
73850,1911,187,27851,20230928,Display,Gaming,Search,1,0,0.0236
73851,5707,200,27892,20231017,Mid-roll,Entertainment,Home Feed,1,0,0.0188
73852,4959,249,27933,20231105,Pre-roll,Technology,Player,0,0,0.0349
73853,2897,78,27974,20231124,Sponsored Card,Retail,Anime Detail,0,0,0.0556
73854,633,55,,20231213,Display,Food,Search,1,0,0.0501
73855,3708,253,28056,20240101,Mid-roll,Gaming,Home Feed,0,0,0.0647
73856,5117,268,28097,20240120,Pre-roll,Entertainment,Player,0,0,0.0653
73857,2663,103,28138,20240208,Sponsored Card,Technology,Anime Detail,1,0,0.0615
73858,909,69,28179,20240227,Display,Retail,Search,1,0,0.0567
73859,3877,287,28220,20240317,Mid-roll,Food,Home Feed,1,0,0.0772
73860,5513,78,28261,20240405,Pre-roll,Gaming,Player,0,0,0.0038
73861,4111,236,28302,20240424,Sponsored Card,Entertainment,Anime Detail,1,1,0.072
73862,15,95,28343,20240513,Display,Technology,Search,1,0,0.0602
73863,4008,64,,20240601,Mid-roll,Retail,Home Feed,1,0,0.0837
73864,625,37,28425,20240620,Pre-roll,Food,Player,1,0,0.0191
73865,,359,28466,20240709,Sponsored Card,Gaming,Anime Detail,0,0,0.0739
73866,2114,285,28507,20240728,Display,Entertainment,Search,1,0,0.0526
73867,4796,290,28548,20240816,Mid-roll,Technology,Home Feed,1,0,0.0112
73868,1040,142,28589,20240904,Pre-roll,Retail,Player,1,0,0.0817
73869,1536,93,28630,20240923,Sponsored Card,Food,Anime Detail,1,0,0.0483
73870,3895,22,28671,20241012,Display,Gaming,Search,1,0,0.0207
73871,974,182,28712,20241031,Mid-roll,Entertainment,Home Feed,1,0,0.0503
73872,5636,73,,20241119,Pre-roll,Technology,Player,1,0,0.0719
73873,4566,159,28794,20241208,Sponsored Card,Retail,Anime Detail,1,0,0.0528
73874,4176,92,28835,20241227,Display,Food,Search,1,0,0.0579
73875,2494,307,28876,20250115,Mid-roll,Gaming,Home Feed,1,0,0.0095
73876,2982,283,28917,20250203,Pre-roll,Entertainment,Player,1,0,0.0648
73877,2499,58,28958,20250222,Sponsored Card,Technology,Anime Detail,0,0,0.0374
73878,4631,79,28999,20250313,Display,Retail,Search,1,0,0.0056
73879,5345,130,29040,20250401,Mid-roll,Food,Home Feed,1,0,0.0329
73880,1278,5,29081,20250420,Pre-roll,Gaming,Player,1,0,0.0477
73881,41,82,,20250509,Sponsored Card,Entertainment,Anime Detail,1,0,0.0806
73882,,269,29163,20250528,Display,Technology,Search,1,0,0.0756
73883,1479,96,29204,20250616,Mid-roll,Retail,Home Feed,0,0,0.0504
73884,3379,163,29245,20250705,Pre-roll,Food,Player,1,0,0.0803
73885,5869,175,29286,20250724,Sponsored Card,Gaming,Anime Detail,0,0,0.0488
73886,1565,110,29327,20250812,Display,Entertainment,Search,1,1,0.0426
73887,3881,320,29368,20250831,Mid-roll,Technology,Home Feed,1,0,0.0446
73888,2818,58,29409,20250919,Pre-roll,Retail,Player,1,1,0.0728
73889,5921,118,29450,20251008,Sponsored Card,Food,Anime Detail,0,0,0.0115
73890,4742,91,,20251027,Display,Gaming,Search,1,0,0.0359
73891,2778,197,29532,20251115,Mid-roll,Entertainment,Home Feed,0,0,0.0216
73892,2989,215,29573,20251204,Pre-roll,Technology,Player,1,0,0.0067
73893,2041,298,29614,20251223,Sponsored Card,Retail,Anime Detail,1,0,0.0697
73894,1524,196,29655,20230111,Display,Food,Search,1,0,0.0221
73895,150,104,29696,20230130,Mid-roll,Gaming,Home Feed,1,0,0.0428
73896,1868,64,29737,20230218,Pre-roll,Entertainment,Player,1,0,0.0563
73897,4613,211,29778,20230309,Sponsored Card,Technology,Anime Detail,1,0,0.0779
73898,4192,108,29819,20230328,Display,Retail,Search,1,0,0.0784
73899,,100,,20230416,Mid-roll,Food,Home Feed,0,0,0.0622
73900,4114,273,29901,20230505,Pre-roll,Gaming,Player,0,0,0.0566
73901,5005,230,29942,20230524,Sponsored Card,Entertainment,Anime Detail,1,0,0.0336
73902,5302,254,29983,20230612,Display,Technology,Search,1,0,0.0611
73903,1231,147,30024,20230701,Mid-roll,Retail,Home Feed,1,0,0.0613
73904,5783,124,30065,20230720,Pre-roll,Food,Player,0,0,0.0371
73905,2886,18,30106,20230808,Sponsored Card,Gaming,Anime Detail,1,0,0.0505
73906,3913,107,30147,20230827,Display,Entertainment,Search,1,0,0.0384
73907,4523,137,30188,20230915,Mid-roll,Technology,Home Feed,1,0,0.012
73908,5025,109,,20231004,Pre-roll,Retail,Player,0,0,0.015
73909,4936,253,30270,20231023,Sponsored Card,Food,Anime Detail,1,0,0.0508
73910,4886,212,30311,20231111,Display,Gaming,Search,1,0,0.0258
73911,5811,37,30352,20231130,Mid-roll,Entertainment,Home Feed,1,0,0.0132
73912,3677,289,30393,20231219,Pre-roll,Technology,Player,1,0,0.0091
73913,1008,67,30434,20240107,Sponsored Card,Retail,Anime Detail,1,0,0.0782
73914,4335,300,30475,20240126,Display,Food,Search,1,1,0.0713
73915,3984,215,30516,20240214,Mid-roll,Gaming,Home Feed,1,0,0.0251
73916,,216,30557,20240304,Pre-roll,Entertainment,Player,1,0,0.0292
73917,313,118,,20240323,Sponsored Card,Technology,Anime Detail,1,0,0.0207
73918,5706,312,30639,20240411,Display,Retail,Search,1,0,0.0702
73919,3662,305,30680,20240430,Mid-roll,Food,Home Feed,1,0,0.0456
73920,5646,253,30721,20240519,Pre-roll,Gaming,Player,1,0,0.0221
73921,2940,163,30762,20240607,Sponsored Card,Entertainment,Anime Detail,1,0,0.0707
73922,5697,58,30803,20240626,Display,Technology,Search,1,0,0.0593
73923,5852,285,30844,20240715,Mid-roll,Retail,Home Feed,1,0,0.0274
73924,4440,45,30885,20240803,Pre-roll,Food,Player,0,0,0.0199
73925,3614,102,30926,20240822,Sponsored Card,Gaming,Anime Detail,1,0,0.0616
73926,2356,127,,20240910,Display,Entertainment,Search,1,0,0.0055
73927,4879,116,31008,20240929,Mid-roll,Technology,Home Feed,1,0,0.0685
73928,3934,279,31049,20241018,Pre-roll,Retail,Player,1,0,0.0078
73929,1446,177,31090,20241106,Sponsored Card,Food,Anime Detail,1,0,0.0622
73930,312,314,31131,20241125,Display,Gaming,Search,1,0,0.0077
73931,1486,93,31172,20241214,Mid-roll,Entertainment,Home Feed,1,0,0.0809
73932,562,127,31213,20250102,Pre-roll,Technology,Player,1,0,0.064
73933,,277,31254,20250121,Sponsored Card,Retail,Anime Detail,0,0,0.0198
73934,3051,265,31295,20250209,Display,Food,Search,1,0,0.0321
73935,2987,136,,20250228,Mid-roll,Gaming,Home Feed,1,0,0.0735
73936,108,178,31377,20250319,Pre-roll,Entertainment,Player,1,0,0.0197
73937,923,76,31418,20250407,Sponsored Card,Technology,Anime Detail,1,0,0.0844
73938,3698,324,31459,20250426,Display,Retail,Search,1,0,0.0732
73939,3870,104,31500,20250515,Mid-roll,Food,Home Feed,1,0,0.0345
73940,5859,65,31541,20250603,Pre-roll,Gaming,Player,1,0,0.0411
73941,5455,216,31582,20250622,Sponsored Card,Entertainment,Anime Detail,1,0,0.0254
73942,3922,93,31623,20250711,Display,Technology,Search,1,0,0.0465
73943,5248,214,31664,20250730,Mid-roll,Retail,Home Feed,1,0,0.0491
73944,1117,145,,20250818,Pre-roll,Food,Player,1,0,0.008
73945,3113,64,31746,20250906,Sponsored Card,Gaming,Anime Detail,1,0,0.0604
73946,1700,247,31787,20250925,Display,Entertainment,Search,1,0,0.0475
73947,3384,145,31828,20251014,Mid-roll,Technology,Home Feed,1,0,0.0164
73948,2235,166,31869,20251102,Pre-roll,Retail,Player,1,0,0.076
73949,4662,126,31910,20251121,Sponsored Card,Food,Anime Detail,1,0,0.0279
73950,,110,31951,20251210,Display,Gaming,Search,1,0,0.0664
73951,319,14,31992,20251229,Mid-roll,Entertainment,Home Feed,1,0,0.0116
73952,1337,328,32033,20230117,Pre-roll,Technology,Player,0,0,0.0718
73953,3639,154,,20230205,Sponsored Card,Retail,Anime Detail,1,0,0.0386
73954,3411,241,32115,20230224,Display,Food,Search,1,0,0.0747
73955,4841,136,32156,20230315,Mid-roll,Gaming,Home Feed,0,0,0.0039
73956,2846,58,32197,20230403,Pre-roll,Entertainment,Player,0,0,0.0486
73957,1087,27,32238,20230422,Sponsored Card,Technology,Anime Detail,1,0,0.0077
73958,2894,69,32279,20230511,Display,Retail,Search,1,0,0.028
73959,924,107,32320,20230530,Mid-roll,Food,Home Feed,1,0,0.0088
73960,3106,153,32361,20230618,Pre-roll,Gaming,Player,1,0,0.0379
73961,3742,36,32402,20230707,Sponsored Card,Entertainment,Anime Detail,0,0,0.0631
73962,1695,163,,20230726,Display,Technology,Search,1,0,0.031
73963,1837,315,32484,20230814,Mid-roll,Retail,Home Feed,1,0,0.0658
73964,5145,195,32525,20230902,Pre-roll,Food,Player,1,0,0.0503
73965,426,54,32566,20230921,Sponsored Card,Gaming,Anime Detail,1,0,0.0512
73966,676,355,32607,20231010,Display,Entertainment,Search,1,0,0.0232
73967,,76,32648,20231029,Mid-roll,Technology,Home Feed,0,0,0.0506
73968,1014,239,32689,20231117,Pre-roll,Retail,Player,1,0,0.0297
73969,4182,243,32730,20231206,Sponsored Card,Food,Anime Detail,1,0,0.0203
73970,593,144,32771,20231225,Display,Gaming,Search,1,0,0.0105
73971,2418,172,,20240113,Mid-roll,Entertainment,Home Feed,1,0,0.022
73972,2957,181,32853,20240201,Pre-roll,Technology,Player,1,0,0.0329
73973,1308,291,32894,20240220,Sponsored Card,Retail,Anime Detail,1,0,0.0651
73974,759,184,32935,20240310,Display,Food,Search,1,0,0.0264
73975,4520,112,32976,20240329,Mid-roll,Gaming,Home Feed,1,0,0.0174
73976,821,231,33017,20240417,Pre-roll,Entertainment,Player,1,0,0.0284
73977,4458,57,33058,20240506,Sponsored Card,Technology,Anime Detail,1,0,0.0403
73978,1856,87,33099,20240525,Display,Retail,Search,1,0,0.0213
73979,5961,97,33140,20240613,Mid-roll,Food,Home Feed,1,0,0.0141
73980,5519,181,,20240702,Pre-roll,Gaming,Player,0,0,0.077
73981,1971,96,33222,20240721,Sponsored Card,Entertainment,Anime Detail,1,0,0.0313
73982,3688,185,33263,20240809,Display,Technology,Search,1,0,0.0773
73983,2528,41,33304,20240828,Mid-roll,Retail,Home Feed,0,0,0.0094
73984,,55,33345,20240916,Pre-roll,Food,Player,1,0,0.014
73985,1338,110,33386,20241005,Sponsored Card,Gaming,Anime Detail,0,0,0.0567
73986,3667,65,33427,20241024,Display,Entertainment,Search,1,0,0.056
73987,3132,55,33468,20241112,Mid-roll,Technology,Home Feed,1,1,0.0699
73988,4273,131,33509,20241201,Pre-roll,Retail,Player,0,0,0.0805
73989,320,190,,20241220,Sponsored Card,Food,Anime Detail,1,0,0.0658
73990,496,328,33591,20250108,Display,Gaming,Search,1,0,0.0386
73991,908,253,33632,20250127,Mid-roll,Entertainment,Home Feed,1,0,0.0533
73992,4804,143,33673,20250215,Pre-roll,Technology,Player,1,0,0.0341
73993,2011,79,33714,20250306,Sponsored Card,Retail,Anime Detail,0,0,0.0514
73994,4507,83,33755,20250325,Display,Food,Search,1,0,0.0486
73995,2926,320,33796,20250413,Mid-roll,Gaming,Home Feed,1,0,0.0833
